0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
2.8085937499999574,-1.1914062500000426,0.9374999999999716,-1.0625000000000284,-1.5351562500000142,1.4648437499999858,3.5156249999999574,-1.4843750000000426,1.1015624999999716,2.1015624999999716,0.07421874999995737,0.07421874999995737,-4.316406250000043,-2.3164062500000426,0.9062499999999716,-4.093750000000028,-3.636718750000014,-0.6367187500000142,2.7187499999999574,1.7187499999999574,-15.882812500000014,43.117187499999986,-2.707031250000057,-5.707031250000057,-19.394531250000043,-54.39453125000004,5.460937499999979,3.4609374999999787,-23.82031250000003,30.17968749999997,-17.36718750000003,20.63281249999997,-3.6367187500000284,-0.6367187500000284,-0.8671875000000568,-0.8671875000000568,-2.449218750000057,-1.4492187500000568,-0.06250000000008527,-0.06250000000008527,0.2421875,-1.7578125,0.48828124999994316,-3.511718750000057,12.238281249999943,14.238281249999943,-4.031250000000057,1.9687499999999432,-5.70703125,-1.70703125,46.89453124999994,43.89453124999994,42.92187499999994,42.92187499999994,43.17968749999994,43.17968749999994,42.3515625,36.3515625,31.707031249999943,27.707031249999943,20.21484374999997,10.214843749999972,13.445312499999957,0.44531249999995737,-39.47656250000003,-0.4765625000000284,-5.32421875,-2.32421875,-6.132812500000085,-1.1328125000000853,-0.8867187500000568,0.11328124999994316,-1.2695312500000853,0.7304687499999147,-2.5117187500000284,-0.5117187500000284,-3.3554687500000853,1.6445312499999147,3.6640625,6.6640625,-5.863281250000028,23.13671874999997,-1.98828125,0.01171875,13.644531249999972,6.644531249999972,17.695312499999957,-30.304687500000043,-1.3281250000000426,1.6718749999999574,9.054687499999986,4.054687499999986,-17.308593750000043,42.69140624999996,8.738281249999986,-5.261718750000014,-0.9765625000000142,3.023437499999986,-8.781250000000043,-1.7812500000000426,-16.003906250000085,4.996093749999915,-6.488281250000028,0.5117187499999716,0.359375,-1.640625,-1.4921875,-1.4921875,-3.2304687500000284,-4.230468750000028,14.624999999999943,-41.37500000000006,-0.5937500000000284,4.406249999999972,14.078124999999957,-11.921875000000043,-12.300781250000028,14.699218749999972,-3.3828125000000284,-1.3828125000000284,-2.7695312500000284,5.230468749999972,-4.394531250000028,8.605468749999972,1.0898437499999147,-3.9101562500000853,3.1171874999999716,-3.8828125000000284
-2.1914062500000426,-2.1914062500000426,-3.0625000000000284,1.9374999999999716,2.464843749999986,-4.535156250000014,1.5156249999999574,-2.4843750000000426,-1.8984375000000284,-0.8984375000000284,-2.9257812500000426,0.07421874999995737,2.6835937499999574,2.6835937499999574,5.906249999999972,-2.0937500000000284,3.363281249999986,3.363281249999986,8.718749999999957,-0.28125000000004263,-24.882812500000014,-2.882812500000014,-25.707031250000057,1.2929687499999432,67.60546874999996,11.605468749999957,18.46093749999998,3.4609374999999787,-13.820312500000028,25.17968749999997,-28.36718750000003,12.632812499999972,-5.636718750000028,-0.6367187500000284,-1.8671875000000568,2.132812499999943,3.550781249999943,1.5507812499999432,0.9374999999999147,0.9374999999999147,0.2421875,0.2421875,0.48828124999994316,-5.511718750000057,-0.7617187500000568,-21.761718750000057,-8.031250000000057,6.968749999999943,0.29296875,-9.70703125,-48.10546875000006,-66.10546875000006,-55.07812500000006,-53.07812500000006,-54.82031250000006,-57.82031250000006,-51.6484375,-49.6484375,-40.29296875000006,-36.29296875000006,-20.78515625000003,-17.78515625000003,-9.554687500000043,-7.554687500000043,9.523437499999972,28.52343749999997,0.67578125,3.67578125,3.8671874999999147,4.867187499999915,1.1132812499999432,1.1132812499999432,-0.26953125000008527,1.7304687499999147,3.4882812499999716,1.4882812499999716,-2.3554687500000853,1.6445312499999147,3.6640625,-14.3359375,-22.86328125000003,13.136718749999972,-0.98828125,-1.98828125,-25.35546875000003,-3.3554687500000284,17.695312499999957,-0.30468750000004263,8.671874999999957,-1.3281250000000426,1.0546874999999858,4.054687499999986,-10.308593750000043,-14.308593750000043,-11.261718750000014,-4.261718750000014,-4.976562500000014,12.023437499999986,2.2187499999999574,16.218749999999957,1.9960937499999147,11.996093749999915,-3.4882812500000284,5.511718749999972,-0.640625,-0.640625,0.5078125,2.5078125,-1.2304687500000284,-0.23046875000002842,26.624999999999943,10.624999999999943,0.4062499999999716,4.406249999999972,11.078124999999957,-10.921875000000043,-8.300781250000028,12.699218749999972,-1.3828125000000284,2.6171874999999716,-1.7695312500000284,4.230468749999972,-10.394531250000028,3.6054687499999716,-1.9101562500000853,0.08984374999991473,5.117187499999972,-2.8828125000000284
6.074218749999986,8.074218749999986,2.882812499999943,5.882812499999943,3.9179687499999574,-0.08203125000004263,1.0390624999999858,-1.9609375000000142,-1.3828125000000284,4.617187499999972,8.316406249999986,6.316406249999986,2.8906249999999574,-2.1093750000000426,2.0976562499999716,-0.9023437500000284,-5.281250000000014,-0.2812500000000142,-3.378906250000014,-8.378906250000014,0.8554687499999858,-2.144531250000014,-9.464843750000028,45.53515624999997,6.796875,9.796875,-8.953125000000057,-28.953125000000057,-5.906250000000028,-14.906250000000028,-22.691406250000057,23.308593749999943,-5.710937500000028,2.2890624999999716,-9.621093750000028,-3.6210937500000284,-5.042968750000085,-4.042968750000085,-3.5585937500000853,-4.558593750000085,-2.9921875000000853,-7.992187500000085,20.269531249999943,-0.7304687500000568,-23.589843750000057,-4.589843750000057,-2.375000000000057,9.624999999999943,67.24609374999996,-21.753906250000043,3.808593749999986,13.808593749999986,6.480468749999986,4.480468749999986,8.164062499999986,6.164062499999986,6.523437499999986,5.523437499999986,5.437499999999986,2.437499999999986,0.5742187499999858,2.574218749999986,-7.652343750000014,41.347656249999986,23.16406249999997,23.16406249999997,-10.621093750000057,-6.621093750000057,1.2499999999999147,-5.750000000000085,-2.5976562500000284,-1.5976562500000284,-1.5742187500000284,-2.5742187500000284,0.3945312499998863,-2.6054687500001137,-6.566406250000057,-6.566406250000057,57.89062499999997,-42.10937500000003,-2.5585937500000426,-17.558593750000043,-9.656250000000114,4.343749999999886,-11.394531250000057,-11.394531250000057,-24.828125000000057,9.171874999999943,8.683593749999943,-15.316406250000057,17.51171875,-54.48828125,-11.316406250000028,-6.316406250000028,15.875,14.875,-21.402343750000057,2.597656249999943,-13.56640625,-0.56640625,-5.941406250000057,2.058593749999943,-2.4687500000000853,3.5312499999999147,-0.007812500000056843,2.992187499999943,0.08203124999991473,3.0820312499999147,-1.0351562500000568,-1.0351562500000568,-4.066406250000028,-11.066406250000028,12.339843749999943,-34.66015625000006,13.699218749999972,1.6992187499999716,-5.464843750000028,9.535156249999972,-1.5078125000000568,0.49218749999994316,-11.156250000000028,1.8437499999999716,-7.765625000000057,1.2343749999999432,-1.4257812500000568,-3.425781250000057,2.8828124999999716,1.8828124999999716
2.074218749999986,-2.925781250000014,-0.11718750000005684,-0.11718750000005684,-1.0820312500000426,1.9179687499999574,1.0390624999999858,2.039062499999986,4.617187499999972,-4.382812500000028,0.3164062499999858,-1.6835937500000142,-4.109375000000043,-1.1093750000000426,-3.9023437500000284,0.09765624999997158,0.7187499999999858,-1.2812500000000142,1.6210937499999858,3.621093749999986,9.855468749999986,1.8554687499999858,-12.464843750000028,-18.46484375000003,-45.203125,-2.203125,2.046874999999943,1.0468749999999432,31.09374999999997,-13.906250000000028,-7.691406250000057,19.308593749999943,-8.710937500000028,0.2890624999999716,-11.621093750000028,-6.621093750000028,-5.042968750000085,-0.042968750000085265,3.4414062499999147,0.44140624999991473,1.0078124999999147,-12.992187500000085,-0.7304687500000568,-27.730468750000057,1.4101562499999432,15.410156249999943,10.624999999999943,-31.375000000000057,-13.753906250000043,-28.753906250000043,9.808593749999986,10.808593749999986,4.480468749999986,7.480468749999986,2.164062499999986,7.164062499999986,4.523437499999986,4.523437499999986,5.437499999999986,4.437499999999986,5.574218749999986,6.574218749999986,-8.652343750000014,-11.652343750000014,-68.83593750000003,9.164062499999972,-5.621093750000057,-4.621093750000057,-2.7500000000000853,-0.7500000000000853,2.4023437499999716,3.4023437499999716,1.4257812499999716,0.4257812499999716,1.3945312499998863,-1.6054687500001137,-8.566406250000057,-12.566406250000057,46.89062499999997,-57.10937500000003,-7.558593750000043,59.44140624999996,1.3437499999998863,-1.6562500000001137,8.605468749999943,17.605468749999943,11.171874999999943,-1.8281250000000568,6.683593749999943,-8.316406250000057,7.51171875,26.51171875,64.68359374999997,-28.31640625000003,-5.125,14.875,-2.402343750000057,17.597656249999943,2.43359375,4.43359375,-1.9414062500000568,2.058593749999943,-2.4687500000000853,-1.4687500000000853,-1.0078125000000568,-2.007812500000057,-2.9179687500000853,-0.9179687500000853,-1.0351562500000568,0.9648437499999432,-1.0664062500000284,-4.066406250000028,33.33984374999994,-16.660156250000057,3.6992187499999716,-8.300781250000028,-0.4648437500000284,4.535156249999972,-8.507812500000057,8.492187499999943,-1.1562500000000284,7.843749999999972,-1.7656250000000568,4.234374999999943,0.5742187499999432,-1.4257812500000568,-2.1171875000000284,-3.1171875000000284
-30.0,-15.0,-21.11328125000003,-11.113281250000028,-16.39062500000003,-3.3906250000000284,-8.511718750000057,-1.5117187500000568,-3.734375000000057,-11.734375000000057,-8.714843750000028,-38.71484375000003,7.464843749999986,12.464843749999986,6.878906249999986,2.878906249999986,9.753906249999986,13.753906249999986,10.085937499999957,9.085937499999957,7.832031249999986,11.832031249999986,11.374999999999986,11.374999999999986,6.304687499999986,10.304687499999986,21.179687499999943,51.17968749999994,55.796874999999986,4.796874999999986,-21.992187500000057,25.007812499999943,-0.06250000000002842,5.937499999999972,65.07812499999997,51.07812499999997,35.914062499999986,10.914062499999986,2.2226562499999716,6.222656249999972,26.078124999999957,45.07812499999996,20.36718749999997,40.36718749999997,43.36328124999997,32.36328124999997,-10.710937500000014,-0.7109375000000142,10.300781249999957,2.3007812499999574,1.8749999999999716,0.8749999999999716,2.312499999999986,0.3124999999999858,1.7226562499999858,3.722656249999986,0.19531249999995737,2.1953124999999574,-0.3085937500000142,-0.3085937500000142,-2.449218750000014,0.5507812499999858,-1.8906250000000142,2.109374999999986,7.871093749999986,3.871093749999986,-17.253906250000014,80.74609374999999,2.742187499999943,5.742187499999943,-6.023437500000028,-10.023437500000028,1.5195312499999147,1.5195312499999147,3.2929687499999147,-2.7070312500000853,19.992187499999915,15.992187499999915,6.148437499999943,19.148437499999943,-24.320312500000057,15.679687499999943,-4.160156250000028,0.8398437499999716,4.218749999999915,13.218749999999915,-13.867187500000085,-5.867187500000085,3.7148437499999147,-8.285156250000085,-16.453125000000057,-1.4531250000000568,-2.207031250000057,-6.207031250000057,-72.82812500000003,-3.8281250000000284,-4.859375000000028,6.140624999999972,-8.406250000000085,2.5937499999999147,-5.679687500000085,1.3203124999999147,0.3671874999999716,1.3671874999999716,1.1992187499999716,-1.8007812500000284,-1.3593750000000284,1.6406249999999716,-0.7968750000000568,0.20312499999994316,-2.261718750000057,-6.261718750000057,26.929687499999943,-19.070312500000057,14.289062499999972,12.289062499999972,-8.64453125,0.35546875,-6.78125,9.21875,-3.1210937500000284,6.878906249999972,4.843749999999943,1.8437499999999432,7.539062499999943,5.539062499999943,5.945312499999972,-1.0546875000000284
26.0,25.0,16.88671874999997,18.88671874999997,8.609374999999972,13.609374999999972,0.48828124999994316,6.488281249999943,3.265624999999943,3.265624999999943,48.28515624999997,5.285156249999972,-3.535156250000014,-1.5351562500000142,-7.121093750000014,-2.121093750000014,-5.246093750000014,-6.246093750000014,-2.9140625000000426,-7.914062500000043,-3.167968750000014,-5.167968750000014,-4.625000000000014,-5.625000000000014,-5.695312500000014,-0.6953125000000142,-36.82031250000006,-46.82031250000006,-43.203125000000014,-11.203125000000014,-25.992187500000057,21.007812499999943,-3.0625000000000284,-24.06250000000003,-57.92187500000003,-56.92187500000003,-25.085937500000014,-19.085937500000014,-3.7773437500000284,-1.7773437500000284,-30.921875000000043,-32.92187500000004,-48.63281250000003,-10.632812500000028,-36.63671875000003,-50.63671875000003,10.289062499999986,8.289062499999986,0.30078124999995737,-1.6992187500000426,-4.125000000000028,-0.12500000000002842,0.3124999999999858,-2.687500000000014,-1.2773437500000142,-1.2773437500000142,-3.8046875000000426,1.1953124999999574,-1.3085937500000142,1.6914062499999858,-1.4492187500000142,1.5507812499999858,1.1093749999999858,4.109374999999986,9.871093749999986,3.871093749999986,-29.253906250000014,-29.253906250000014,-32.25781250000006,7.742187499999943,-1.0234375000000284,-8.023437500000028,0.5195312499999147,-5.480468750000085,-1.7070312500000853,-10.707031250000085,2.9921874999999147,-37.007812500000085,-18.851562500000057,15.148437499999943,-19.320312500000057,20.679687499999943,-18.16015625000003,8.839843749999972,-11.781250000000085,-4.781250000000085,-15.867187500000085,28.132812499999915,13.714843749999915,-6.285156250000085,0.5468749999999432,6.546874999999943,3.792968749999943,1.7929687499999432,62.17187499999997,24.17187499999997,-6.859375000000028,3.1406249999999716,-4.406250000000085,4.593749999999915,-3.6796875000000853,3.3203124999999147,-3.6328125000000284,-0.6328125000000284,-0.8007812500000284,1.1992187499999716,0.6406249999999716,-0.3593750000000284,-0.7968750000000568,0.20312499999994316,-3.261718750000057,-4.261718750000057,16.929687499999943,-31.070312500000057,-17.71093750000003,12.289062499999972,2.35546875,9.35546875,-7.78125,5.21875,-9.121093750000028,-3.1210937500000284,-6.156250000000057,-5.156250000000057,-6.460937500000057,-7.460937500000057,-1.0546875000000284,-1.0546875000000284
-5.222656250000057,-4.222656250000057,-6.378906250000057,-4.378906250000057,-5.261718750000057,-4.261718750000057,-5.132812500000057,-1.1328125000000568,-5.980468750000085,-3.9804687500000853,-7.011718750000085,-12.011718750000085,5.511718749999986,-23.488281250000014,-0.8437500000000284,7.156249999999972,-26.74218750000003,-25.74218750000003,-20.76953125000003,-18.76953125000003,-23.33984375000003,-27.33984375000003,-3.3828125000000284,-1.3828125000000284,5.769531249999972,7.769531249999972,2.722656249999986,4.722656249999986,8.808593749999986,-6.191406250000014,-31.132812500000057,31.867187499999943,45.46093749999997,-16.53906250000003,9.328124999999986,9.328124999999986,-1.2304687500000284,3.7695312499999716,-2.0234375000000426,0.9765624999999574,2.55859375,2.55859375,3.2187499999999716,2.2187499999999716,2.175781249999986,4.175781249999986,-4.718750000000043,0.28124999999995737,-0.5625000000000142,0.4374999999999858,0.12109374999997158,2.1210937499999716,2.17578125,-2.82421875,-2.6679687500000426,0.33203124999995737,0.5312499999999716,1.5312499999999716,0.16406249999995737,-0.8359375000000426,-0.5859375000000142,2.414062499999986,0.5234374999999858,1.5234374999999858,-1.6445312500000142,0.3554687499999858,4.582031249999972,3.5820312499999716,-2.9023437500000284,15.097656249999972,34.81640624999997,31.81640624999997,0.19921874999994316,-5.800781250000057,20.96484374999997,-2.0351562500000284,35.41406249999997,-1.5859375000000284,8.207031249999986,-3.792968750000014,-27.74609375000003,15.253906249999972,-7.953125000000057,14.046874999999943,-12.179687500000057,-5.179687500000057,-21.4765625,11.5234375,-15.972656250000057,-9.972656250000057,-0.04687500000002842,11.953124999999972,-10.187500000000057,-9.187500000000057,-4.652343750000057,-12.652343750000057,-11.464843750000057,1.5351562499999432,0.5546874999999716,6.554687499999972,4.402343749999943,4.402343749999943,3.7460937499999716,3.7460937499999716,-2.195312500000057,5.804687499999943,0.2656249999999716,2.2656249999999716,-1.0781250000000568,0.9218749999999432,1.7773437499999432,0.7773437499999432,44.84765624999997,-14.152343750000028,-39.09375000000001,31.906249999999993,-15.312500000000057,-6.312500000000057,-4.062500000000057,5.937499999999943,-0.95703125,9.04296875,7.335937499999972,-2.6640625000000284,2.777343749999943,0.7773437499999432,-2.578125000000057,2.421874999999943
-3.222656250000057,2.777343749999943,-0.37890625000005684,2.621093749999943,1.7382812499999432,2.738281249999943,0.8671874999999432,0.8671874999999432,2.0195312499999147,1.0195312499999147,-4.011718750000085,-5.011718750000085,47.511718749999986,-26.488281250000014,-1.8437500000000284,18.15624999999997,29.25781249999997,25.25781249999997,20.23046874999997,25.23046874999997,28.66015624999997,23.66015624999997,21.61718749999997,-6.382812500000028,2.7695312499999716,0.7695312499999716,-2.277343750000014,-4.277343750000014,27.808593749999986,-9.191406250000014,-22.132812500000057,18.867187499999943,-14.539062500000028,-23.53906250000003,8.328124999999986,12.328124999999986,3.7695312499999716,4.769531249999972,-2.0234375000000426,1.9765624999999574,6.55859375,4.55859375,5.218749999999972,5.218749999999972,8.175781249999986,6.175781249999986,0.28124999999995737,1.2812499999999574,-4.562500000000014,5.437499999999986,-0.8789062500000284,-2.8789062500000284,1.17578125,0.17578125,2.3320312499999574,1.3320312499999574,-1.4687500000000284,-1.4687500000000284,2.1640624999999574,-1.8359375000000426,0.4140624999999858,-0.5859375000000142,-2.476562500000014,0.5234374999999858,-0.6445312500000142,0.3554687499999858,2.5820312499999716,5.582031249999972,4.097656249999972,1.0976562499999716,-83.18359375000003,10.816406249999972,-4.800781250000057,-18.800781250000057,-2.0351562500000284,-29.03515625000003,-6.585937500000028,-18.58593750000003,35.207031249999986,-22.792968750000014,-7.746093750000028,28.25390624999997,-4.953125000000057,-7.953125000000057,-5.179687500000057,26.820312499999943,-0.4765625,1.5234375,6.027343749999943,19.027343749999943,-37.04687500000003,18.95312499999997,5.812499999999943,-1.1875000000000568,4.347656249999943,-8.652343750000057,26.535156249999943,-6.464843750000057,-4.445312500000028,0.5546874999999716,-5.597656250000057,-3.597656250000057,-3.2539062500000284,-0.2539062500000284,-3.195312500000057,0.8046874999999432,-4.734375000000028,1.2656249999999716,-1.0781250000000568,-1.0781250000000568,-8.222656250000057,-12.222656250000057,30.84765624999997,-40.15234375000003,-32.09375000000001,65.90625,-3.312500000000057,0.6874999999999432,3.937499999999943,-3.062500000000057,-4.95703125,-1.95703125,-2.6640625000000284,-0.6640625000000284,0.7773437499999432,3.777343749999943,-4.578125000000057,5.421874999999943
-4.707031250000057,1.2929687499999432,-3.1328125,-0.1328125,-4.457031250000028,1.5429687499999716,4.359374999999972,4.359374999999972,12.089843749999943,-1.9101562500000568,1.3359374999999147,-3.6640625000000853,51.999999999999986,-29.000000000000014,-24.98046875000003,5.019531249999972,-3.5625000000000284,-7.562500000000028,-11.175781250000057,-4.175781250000057,-10.492187500000028,-7.492187500000028,-7.199218750000028,-18.19921875000003,-9.730468750000043,-34.73046875000004,26.937499999999986,30.937499999999986,28.015624999999957,-1.9843750000000426,14.226562499999972,-13.773437500000028,8.957031249999957,2.9570312499999574,-0.9218750000000284,2.0781249999999716,-1.5468750000000142,2.453124999999986,1.7929687499999716,1.7929687499999716,2.89453125,-3.10546875,-1.6562500000000284,0.3437499999999716,-0.2968750000000284,0.7031249999999716,1.3242187499999574,4.324218749999957,-1.0195312500000142,2.980468749999986,-1.4414062500000142,1.5585937499999858,-0.41796875000004263,-0.41796875000004263,2.5546874999999716,-0.4453125000000284,2.8476562499999574,0.8476562499999574,0.3554687499999858,0.3554687499999858,-2.7695312500000426,-0.7695312500000426,-0.9453125000000426,-1.9453125000000426,0.12109375,-1.87890625,2.359374999999986,1.3593749999999858,1.6015624999999716,-3.3984375000000284,3.847656249999986,3.847656249999986,22.765624999999986,22.765624999999986,41.882812499999986,-3.117187500000014,-1.4101562500000568,-7.410156250000057,29.546874999999986,-15.453125000000014,-1.625,18.375,-10.121093750000057,24.878906249999943,-13.386718750000028,16.61328124999997,3.257812499999943,-0.7421875000000568,18.921874999999915,-8.078125000000085,-0.05078125000002842,5.949218749999972,-0.16015625000002842,-3.1601562500000284,2.078124999999943,-10.921875000000057,14.644531249999972,-29.35546875000003,-0.3632812500000284,3.6367187499999716,-4.425781250000085,1.5742187499999147,-6.296875000000057,-1.2968750000000568,-1.6015625000000568,-1.6015625000000568,-1.4179687500000568,0.5820312499999432,-1.6250000000000853,2.3749999999999147,1.6171874999999432,-9.382812500000057,58.87499999999997,-29.12500000000003,-62.167968750000014,53.832031249999986,-10.335937500000028,-6.335937500000028,3.687499999999943,-12.312500000000057,-4.046875000000028,5.953124999999972,-1.3046875,-0.3046875,-7.144531250000028,-0.14453125000002842,-5.398437500000057,-3.398437500000057
1.2929687499999432,2.292968749999943,-0.1328125,0.8671875,-1.4570312500000284,0.5429687499999716,-5.640625000000028,-5.640625000000028,2.089843749999943,-13.910156250000057,-4.664062500000085,-10.664062500000085,15.999999999999986,-27.000000000000014,-8.980468750000028,47.01953124999997,-5.562500000000028,-5.562500000000028,2.824218749999943,4.824218749999943,-0.4921875000000284,2.5078124999999716,4.800781249999972,6.800781249999972,50.26953124999996,-5.730468750000043,-10.062500000000014,-21.062500000000014,-56.98437500000004,27.015624999999957,24.22656249999997,-33.77343750000003,7.957031249999957,-0.04296875000004263,-2.9218750000000284,3.0781249999999716,-1.5468750000000142,-1.5468750000000142,-0.20703125000002842,-3.2070312500000284,-0.10546875,-0.10546875,2.3437499999999716,-1.6562500000000284,-0.2968750000000284,0.7031249999999716,-0.6757812500000426,1.3242187499999574,-4.019531250000014,0.9804687499999858,1.5585937499999858,-3.441406250000014,2.5820312499999574,-2.4179687500000426,-1.4453125000000284,-0.4453125000000284,-1.1523437500000426,-1.1523437500000426,-1.6445312500000142,-0.6445312500000142,2.2304687499999574,1.2304687499999574,0.05468749999995737,2.0546874999999574,3.12109375,-1.87890625,-0.6406250000000142,-2.640625000000014,0.6015624999999716,2.6015624999999716,5.847656249999986,2.847656249999986,-22.234375000000014,-19.234375000000014,-51.117187500000014,9.882812499999986,10.589843749999943,-13.410156250000057,6.546874999999986,-14.453125000000014,-20.625,20.375,-28.121093750000057,14.878906249999943,-1.3867187500000284,-12.386718750000028,-7.742187500000057,0.25781249999994316,-6.078125000000085,-6.078125000000085,-6.050781250000028,7.949218749999972,-2.1601562500000284,-4.160156250000028,3.078124999999943,-3.921875000000057,15.644531249999972,0.6445312499999716,-0.3632812500000284,9.636718749999972,-0.42578125000008527,5.574218749999915,-0.29687500000005684,7.703124999999943,2.398437499999943,0.39843749999994316,0.5820312499999432,1.5820312499999432,-3.6250000000000853,-2.6250000000000853,-0.38281250000005684,-17.382812500000057,45.87499999999997,-46.12500000000003,-34.167968750000014,63.832031249999986,-8.335937500000028,-8.335937500000028,6.687499999999943,1.6874999999999432,-0.04687500000002842,3.9531249999999716,1.6953125,1.6953125,-0.14453125000002842,7.855468749999972,0.6015624999999432,5.601562499999943
